sample_group	scientific_name	latitude_wgs84	longitude_wgs84	etrs_tm35fin_easting_m	etrs_tm35fin_northing_m	coordinate_accuracy_m	temp_mean_7d	temp_mean_14d	temp_mean_30d	temp_min_7d	temp_max_7d	rain_mean_7d	rain_mean_14d	rain_mean_30d	rainy_days_14d	event_year	event_month	day_of_year	Has Boletus edulis	longitude_partition
boletus_edulis	Boletus edulis	63.36101	27.40273	520146.886	7025876.215	10	13.7476	15.8912	15.9298	1.9524	21.6677	16.0584	8.0292	5.7982	6	2024	9	261	1	5
other_agaricoid	Hygrophoropsis aurantiaca	63.36093	27.40289	520154.946	7025867.351	10	15.4563	14.4893	15.9298	8.5327	19.6789	2.9519	2.0864	1.5779	5	2023	9	247	0	5
boletus_edulis	Boletus edulis	63.35998	27.4031	520166.117	7025761.567	822	15.4806	14.5193	15.9592	8.6531	19.659	2.9918	2.1147	1.5789	5	2023	9	247	1	5
boletus_edulis	Boletus edulis	63.35977	27.40327	520174.769	7025738.222	10	15.4806	14.5193	15.9592	8.6531	19.659	2.9918	2.1147	1.5789	5	2023	9	247	1	5
boletus_edulis	Boletus edulis	61.696888	27.403492	521343.379	6840480.087	1	14.4619	15.0403	14.1097	5.7804	20.9613	1.7692	1.4953	1.2424	8	2019	8	238	1	5
other_agaricoid	Russula vinosa	61.69754	27.40431	521386.197	6840552.985	212	17.0289	16.6239	16.6319	10.3431	24.3934	8.7499	5.6252	3.6806	7	2023	8	215	0	5
boletus_edulis	Boletus edulis	61.45324	27.40432	521555.613	6813339.792	10	10.5643	12.2091	14.1589	1.8927	19.0744	3.5855	3.6733	2.443	10	2025	9	269	1	5
boletus_edulis	Boletus edulis	61.69469	27.40569	521461.171	6840235.965	12	15.7212	16.3874	16.3483	5.574	27.3957	0.0371	0.5209	1.4429	4	2020	8	228	1	5
boletus_edulis	Boletus edulis	61.45389	27.40605	521647.394	6813412.768	21	16.3014	16.5736	17.1183	8.5529	24.6901	2.3334	1.9026	2.1577	8	2024	9	245	1	5
other_agaricoid	Stropharia aeruginosa	61.693565	27.40716	521539.718	6840111.132	1	5.7407	5.6394	7.9698	-3.7854	14.4889	0.9784	0.5057	1.1857	5	2021	9	271	0	5
other_agaricoid	Lycoperdon umbrinum	61.69668	27.40981	521677.723	6840459.006	10	19.5784	18.0374	17.3908	10.8856	30.427	3.0416	5.8491	3.1082	8	2023	8	220	0	5
other_agaricoid	Lactarius turpis	61.69644	27.40986	521680.536	6840432.287	10	18.1567	16.9238	16.8199	10.3431	24.3934	2.5193	5.7936	3.334	8	2023	8	217	0	5
boletus_edulis	Boletus edulis	61.69842	27.41305	521847.878	6840653.915	10	11.2871	11.8393	13.4273	3.9344	18.3032	6.7858	3.6504	2.3674	11	2020	9	255	1	5
boletus_edulis	Boletus edulis	66.708922	27.419814	518523.411	7398994.475	1000	7.3683	8.4853	10.4799	0.928	12.2941	1.0884	1.0237	1.0048	8	2020	9	263	1	5
other_agaricoid	Strobilurus esculentus	61.69551	27.42059	522248.79	6840332.312	10	6.2488	4.324	4.0848	-2.7839	18.1474	0.6661	0.4292	0.4951	2	2022	5	127	0	5
boletus_edulis	Boletus edulis	61.22256	27.4215	522637.394	6787650.488	100	16.5154	17.0515	17.6955	8.9222	22.4924	1.7324	1.8128	2.8453	8	2024	8	237	1	5
boletus_edulis	Boletus edulis	62.92716	27.42451	521555.959	6977544.743	10	17.2287	16.521	14.7144	12.4935	22.7687	4.6973	2.6563	2.2446	6	2025	9	256	1	5
other_agaricoid	Armillaria borealis	61.69611	27.42461	522461.005	6840400.53	11	11.2871	11.8393	13.4273	3.9344	18.3032	6.7858	3.6504	2.3674	11	2020	9	255	0	5
boletus_edulis	Boletus edulis	62.237347	27.425939	522135.667	6900694.105	1000	11.4611	13.6317	15.2897	6.9025	17.769	5.0284	5.3793	4.6067	12	2021	8	238	1	5
boletus_edulis	Boletus edulis	62.237347	27.425939	522135.667	6900694.105	1000	8.2217	10.2926	12.7217	0.876	15.1001	1.1441	1.6558	2.9303	6	2021	9	250	1	5
other_agaricoid	Amanita vaginata	62.237347	27.425939	522135.667	6900694.105	1000	12.2541	13.0963	14.5975	2.2415	20.404	6.8414	4.4345	3.0256	12	2019	9	258	0	5
boletus_edulis	Boletus edulis	61.569302	27.427451	522704.017	6826275.953	1	12.0571	12.4286	14.8133	4.1	21.3	0.094	3.2584	3.1743	9	2014	9	248	1	5
other_agaricoid	Kuehneromyces mutabilis	63.00575	27.42902	521726.565	6986302.344	16	7.5657	7.5813	8.9919	4.2564	11.0932	0.5786	0.3429	0.6466	7	2022	10	275	0	5
boletus_edulis	Boletus edulis	63.01645	27.42926	521730.76	6987494.57	10	13.0407	14.735	14.4321	8.4185	16.8333	6.8052	5.505	3.1534	12	2025	9	264	1	5
boletus_edulis	Boletus edulis	63.01644	27.42927	521731.274	6987493.459	10	13.0407	14.735	14.4321	8.4185	16.8333	6.8052	5.505	3.1534	12	2025	9	264	1	5
boletus_edulis	Boletus edulis	63.37752	27.43341	521669.221	7027725.786	10	16.4679	15.4948	15.7455	9.8394	24.2453	6.7673	5.4409	3.7586	12	2023	8	213	1	5
other_agaricoid	Cortinarius semisanguineus	63.01568	27.44041	522295.797	6987412.598	10	8.0124	9.847	13.1931	2.1755	14.2254	0.0171	3.14	2.9345	7	2025	9	273	0	5
boletus_edulis	Boletus edulis	63.01507	27.44487	522522.052	6987346.189	10	10.7688	12.8727	14.1073	4.6839	16.8333	5.8575	4.8504	3.0429	11	2025	9	267	1	5
other_agaricoid	Lepiota clypeolaria	63.01794	27.45009	522784.079	6987667.79	699	10.5979	12.721	13.9435	4.3786	16.9235	5.9597	4.9305	3.0797	11	2025	9	267	0	5
other_agaricoid	Lepiota magnispora	60.74267	27.45109	524594.564	6734209.785	20	11.5247	11.3	12.8659	1.1981	17.7314	1.4161	1.1386	3.2773	7	2021	9	254	0	5
other_agaricoid	Inocybe flocculosa	61.32163	27.455194	524370.089	6798697.749	100	4.3801	6.7577	11.4886	-0.4822	10.3437	0.2634	2.1321	1.8539	10	2019	9	268	0	5
other_agaricoid	Tricholoma matsutake	63.275163	27.463617	523261.926	7016331.732	1	13.1999	14.3393	14.9382	4.1919	21.5389	2.058	1.029	1.0961	6	2020	8	241	0	5
boletus_edulis	Boletus edulis	63.671351	27.466936	523106.565	7060477.126	1000	13.9993	13.9418	15.3125	3.7289	22.7482	0.5313	2.0549	1.6281	9	2018	9	246	1	5
boletus_edulis	Boletus edulis	63.5386	27.467	523217.728	7045685.452	10	13.8618	14.9525	15.4571	6.1523	20.7999	2.6506	2.968	3.677	11	2026	8	225	1	5
boletus_edulis	Boletus edulis	60.47924	27.47363	526034.814	6704878.64	10	15.6191	15.7064	17.6333	7.34	23.3847	3.2828	3.089	2.3068	5	2020	7	198	1	5
other_agaricoid	Pholiota flammans	60.590136	27.475891	526069.778	6717230.554	100	12.2448	12.6261	14.1944	1.532	19.4411	0.286	3.2811	2.0885	5	2016	9	260	0	5
other_agaricoid	Mycena galericulata	61.19208	27.48648	526152.48	6784279.685	133	8.4044	9.4986	10.0128	3.5569	13.9778	0.3179	2.5294	2.1587	10	2022	9	268	0	5
boletus_edulis	Boletus edulis	61.48209	27.4892	526056.681	6816584.391	10	19.0172	16.814	17.5827	10.3809	26.4362	1.8071	2.5578	3.3609	7	2020	7	204	1	5
other_agaricoid	Amanita betulae	66.66175	27.490964	521704.086	7393759.134	100	14.4939	14.7913	14.9848	4.1049	19.7397	0.9807	2.8991	2.3992	10	2022	8	226	0	5
other_agaricoid	Tricholoma aestuans	60.520075	27.491251	526969.466	6709433.697	100	13.9765	13.9015	14.8086	3.5001	21.0323	0.3025	3.4949	2.7706	3	2016	9	257	0	5
other_agaricoid	Deconica crobula	66.663574	27.493608	521819.359	7393963.377	10	8.5422	10.3178	12.4862	-0.8246	17.7287	0.0	2.3239	2.4677	6	2021	8	241	0	5
boletus_edulis	Boletus edulis	62.834495	27.495702	525250.431	6967246.531	1000	16.4429	15.5071	15.3567	10.1	24.2	0.2171	2.4975	2.3418	3	2011	8	239	1	5
boletus_edulis	Boletus edulis	60.543389	27.49707	527269.309	6712032.682	100	13.7418	13.6596	14.7823	2.1445	21.4667	0.2991	3.5273	2.8825	4	2016	9	256	1	5
boletus_edulis	Boletus edulis	62.144003	27.51476	526834.186	6890328.97	1000	14.6469	14.9445	14.5045	6.8715	22.7117	3.8499	2.9495	1.5017	9	2019	8	236	1	5
other_agaricoid	Gomphidius glutinosus	62.144003	27.51476	526834.186	6890328.97	1000	14.6469	14.9445	14.5045	6.8715	22.7117	3.8499	2.9495	1.5017	9	2019	8	236	0	5
other_agaricoid	Coprinopsis acuminata	62.180566	27.518718	527007.903	6894403.772	1000	10.9225	12.1901	13.6394	5.9509	17.2357	6.9409	4.2226	2.6952	11	2020	9	257	0	5
boletus_edulis	Boletus edulis	63.21027	27.51903	526100.71	7009122.766	10	16.7453	16.4667	16.1786	7.5936	25.9121	5.8191	4.6059	3.3808	10	2024	9	249	1	5
boletus_edulis	Boletus edulis	66.65517	27.53309	523572.584	7393040.949	100	14.6403	15.1614	15.9614	10.3581	19.5122	2.0243	2.7928	1.6868	6	2024	9	246	1	5
other_agaricoid	Clitopilus prunulus	63.56188	27.54375	527011.385	7048309.504	10	5.014	6.389	10.5726	-1.5735	14.6645	0.0	0.6245	1.8734	2	2025	10	277	0	5
other_agaricoid	Strobilurus stephanocystis	63.56302	27.54447	527046.07	7048436.83	10	4.696	4.6998	5.251	1.6589	8.0609	1.9514	1.5561	1.8574	10	2025	11	305	0	5
boletus_edulis	Boletus edulis	63.56199	27.55181	527411.661	7048325.188	10	14.206	15.7223	15.4706	9.8742	20.4755	4.9414	3.3179	3.2175	11	2023	7	206	1	5
other_agaricoid	Chondrostereum purpureum	62.4031	27.55556	528713.286	6919210.578	100	19.0991	19.8321	18.7899	13.7343	28.8562	3.3211	2.0499	2.2194	7	2024	8	214	0	5
other_agaricoid	Lactarius torminosus	61.42881	27.55716	529727.133	6810678.617	279	17.7425	17.4483	17.5233	11.5063	26.177	0.365	1.2152	2.2792	6	2024	9	251	0	5
other_agaricoid	Lactarius camphoratus	61.684983	27.559767	529621.087	6839215.134	1	16.3498	17.1943	16.7096	10.7942	22.4572	2.7301	1.823	3.91	9	2023	7	208	0	5
boletus_edulis	Boletus edulis	63.41732	27.5605	527984.449	7032209.578	18	14.0742	14.9856	15.7448	9.596	19.933	6.5662	5.5954	4.6074	11	2021	8	234	1	5
boletus_edulis	Boletus edulis	62.90794	27.56245	528578.939	6975457.111	10	15.6488	16.9214	17.1148	10.4814	21.2122	1.1175	1.826	3.6548	9	2026	8	224	1	5
boletus_edulis	Boletus edulis	65.609688	27.562641	525925.749	7276521.813	1000	17.3393	15.5388	14.3385	8.8037	25.9786	3.233	3.085	4.5627	11	2020	7	206	1	5
boletus_edulis	Boletus edulis	60.527833	27.56672	531105.176	6710331.035	1	13.2741	13.0223	14.1577	3.7704	18.6568	5.4705	3.8107	3.4771	10	2020	9	254	1	5
other_agaricoid	Cortinarius biformis	60.529444	27.56854	531203.517	6710511.32	1	13.2741	13.0223	14.1577	3.7704	18.6568	5.4705	3.8107	3.4771	10	2020	9	254	0	5
other_agaricoid	Phlegmacium argutum	62.908444	27.56866	528893.976	6975516.035	1	6.6286	6.3143	10.25	0.8	12.3	0.388	0.6329	1.1122	7	2013	10	279	0	5
boletus_edulis	Boletus edulis	60.530228	27.569835	531273.834	6710599.252	1	13.2741	13.0223	14.1577	3.7704	18.6568	5.4705	3.8107	3.4771	10	2020	9	254	1	5
other_agaricoid	Hebeloma velutipes	62.91562	27.571851	529049.005	6976316.968	1	5.2	8.3	11.4567	2.0	8.8	0.8993	1.8277	1.1885	8	2013	10	274	0	5
boletus_edulis	Boletus edulis	62.99651	27.57353	529053.943	6985329.933	10	18.825	17.53	18.8031	12.1618	26.2914	3.8502	3.4515	2.574	9	2022	7	207	1	5
boletus_edulis	Boletus edulis	63.55959	27.57506	528569.006	7048067.944	100	14.026	15.1277	15.3952	7.836	20.8984	3.6819	3.0092	3.6336	12	2026	8	224	1	5
other_agaricoid	Hygrophorus erubescens	62.939058	27.577923	529333.992	6978931.012	1	15.8714	18.0429	17.4033	12.8	21.0	4.6046	2.7873	2.0115	9	2013	8	227	0	5
other_agaricoid	Strobilurus stephanocystis	62.928018	27.58001	529451.009	6977701.969	1	13.5286	12.6857	8.9167	8.3	21.0	0.2143	0.1564	1.2072	4	2013	5	144	0	5
other_agaricoid	Inocybe sambucina	64.456897	27.581303	527967.306	7148057.07	100	12.64	13.0226	16.0168	2.9574	21.7754	4.2364	3.0936	2.4262	7	2018	8	237	0	5
other_agaricoid	Hebeloma incarnatulum	62.923455	27.583169	529616.017	6977195.043	10	15.5429	15.9857	17.2067	10.1	21.9	0.0329	0.8887	1.9204	5	2013	8	240	0	5
other_agaricoid	Russula pelargonia	62.923455	27.583169	529616.017	6977195.043	10	15.5429	15.9857	17.2067	10.1	21.9	0.0329	0.8887	1.9204	5	2013	8	240	0	5
other_agaricoid	Entoloma nidorosum	62.932196	27.583343	529616.024	6978168.981	1	15.5857	16.0786	17.0833	10.5	21.8	0.0	0.6229	1.9048	5	2013	8	241	0	5
other_agaricoid	Lentinellus ursinus	62.873289	27.585656	529793.174	6971607.093	1	11.268	11.2236	14.0853	5.2274	19.1908	1.3096	3.6876	3.8733	7	2021	9	246	0	5
other_agaricoid	Mycena epipterygia	62.87991	27.59044	530029.772	6972346.973	82	5.9007	5.4744	7.797	1.8052	13.6321	0.6499	1.3095	0.9328	8	2024	10	291	0	5
other_agaricoid	Cortinarius malicorius	62.896766	27.590626	530022.0	6974225.018	1	14.9571	16.9071	17.08	12.4	19.1	4.1423	3.5837	2.1219	12	2013	8	229	0	5
other_agaricoid	Russula aquosa	62.895733	27.594914	530241.022	6974111.937	10	17.7515	17.3397	17.3713	10.9949	25.5619	1.0679	0.8168	1.5667	6	2024	9	250	0	5
other_agaricoid	Russula rhodopus	62.895867	27.595427	530266.96	6974127.107	100	17.7299	16.9537	17.3627	11.6412	28.0849	1.8783	2.5366	2.6263	11	2022	8	220	0	5
boletus_edulis	Boletus edulis	62.90047	27.59717	530350.801	6974640.757	10	9.2993	8.3386	10.4067	6.2384	12.5955	2.5096	1.2548	3.0076	5	2025	10	283	1	5
boletus_edulis	Boletus edulis	62.8748	27.59865	530452.618	6971781.516	10	15.2014	16.1521	14.2247	11.3121	21.9739	3.0225	3.5357	2.3426	9	2025	9	259	1	5
boletus_edulis	Boletus edulis	62.904	27.602	530592.599	6975036.328	1	13.5848	14.3819	15.5698	9.0821	20.5944	3.3105	2.4358	1.4086	12	2019	9	257	1	5
boletus_edulis	Boletus edulis	62.89508	27.60434	530720.842	6974043.649	10	7.8557	9.728	13.1111	2.2871	13.9481	0.0	3.8278	3.3902	6	2025	9	273	1	5
other_agaricoid	Cortinarius spilomeus	62.609601	27.607217	531166.764	6942239.954	100	12.4669	12.3402	13.8166	3.6091	19.7613	0.9383	0.8555	2.5975	11	2016	9	251	0	5
other_agaricoid	Cortinarius luteo-ornatus	62.609601	27.607217	531166.764	6942239.954	100	12.4669	12.3402	13.8166	3.6091	19.7613	0.9383	0.8555	2.5975	11	2016	9	251	0	5
boletus_edulis	Boletus edulis	62.87786	27.61854	531461.101	6972132.0	10	15.8796	15.333	16.7956	12.112	20.1819	3.1082	1.6876	1.709	7	2023	9	246	1	5
other_agaricoid	Macrolepiota procera	62.89004	27.62121	531583.807	6973490.299	10	17.3497	16.0008	14.4152	13.5762	22.2197	3.2891	2.0186	2.0492	4	2025	9	254	0	5
boletus_edulis	Boletus edulis	63.17786	27.62817	531624.303	7005560.816	10	16.7118	16.4151	16.1298	7.6465	25.9667	5.0326	4.1521	3.118	10	2024	9	249	1	5
other_agaricoid	Kuehneromyces lignicola	63.53243	27.62844	531250.584	7045066.671	10	18.553	16.5733	15.7162	7.3894	27.6238	0.0781	1.2064	1.0495	6	2026	7	197	0	5
boletus_edulis	Boletus edulis	68.363828	27.640636	526360.19	7583565.769	1000	14.0433	15.2836	17.1923	3.827	22.891	4.0671	3.7864	3.9151	14	2025	8	228	1	5
boletus_edulis	Boletus edulis	64.260042	27.645938	531299.867	7126150.809	1000	16.6553	15.2638	15.9486	6.7817	24.7459	4.4912	4.3401	5.2253	8	2020	7	201	1	5
boletus_edulis	Boletus edulis	62.92881	27.64618	532809.939	6977822.221	10	11.171	11.5382	11.0611	7.7921	16.2852	0.071	0.1619	3.082	3	2020	10	278	1	5
boletus_edulis	Boletus edulis	62.86684	27.65301	533226.776	6970921.569	100	17.7919	16.949	17.9729	12.4815	22.7041	3.8901	4.3253	3.7864	9	2021	8	225	1	5
boletus_edulis	Boletus edulis	62.86761	27.65388	533270.171	6971007.805	31	12.3983	12.7822	14.8556	7.9615	19.3078	1.6986	4.1703	4.6018	7	2021	8	243	1	5
boletus_edulis	Boletus edulis	62.92304	27.65903	533468.969	6977185.994	12	16.3154	16.0784	15.7672	12.8449	23.0839	3.0416	3.0956	2.6765	10	2020	8	215	1	5
boletus_edulis	Boletus edulis	62.925388	27.661273	533580.189	6977448.757	100	15.83	15.1965	16.8543	12.7933	20.8158	3.5491	3.2836	2.4646	10	2016	8	234	1	5
other_agaricoid	Mycena galericulata	62.925179	27.662888	533662.438	6977426.315	100	16.7487	14.8106	14.5085	10.2955	21.9498	3.0331	1.7749	1.8321	5	2025	9	251	0	5
boletus_edulis	Boletus edulis	62.38292	27.66324	534301.497	6917014.922	10	16.6677	16.5959	17.7407	8.4447	25.0665	0.9676	2.4115	2.4134	5	2024	8	233	1	5
other_agaricoid	Entoloma queletii	62.91417	27.66515	533789.981	6976200.973	10	10.2	11.2643	10.76	6.1	13.9	3.3318	3.8648	2.2394	12	2010	9	268	0	5
boletus_edulis	Boletus edulis	62.852876	27.668452	534028.636	6969373.898	100	11.6571	12.6786	16.2933	6.5	16.2	1.8909	2.8145	2.1838	10	2014	9	244	1	5
other_agaricoid	Russula aeruginea	62.91792	27.67143	534104.641	6976622.078	300	14.8526	17.3905	16.8319	9.1374	26.9431	9.6413	4.8207	2.6774	4	2026	7	205	0	5
boletus_edulis	Boletus edulis	62.854501	27.67161	534187.506	6969556.612	1000	12.8571	15.0071	15.95	6.3	19.0	1.6758	0.8673	1.6314	4	2012	8	238	1	5
other_agaricoid	Tubaria furfuracea	62.90266	27.67425	534265.689	6974923.442	19	13.7104	14.3311	17.2894	9.5723	19.8922	3.3975	3.3771	3.1058	11	2020	7	196	0	5
boletus_edulis	Boletus edulis	62.816687	27.676504	534480.88	6965346.365	1000	17.7833	17.6035	17.3175	13.2999	25.3929	0.8494	2.7171	3.6044	8	2016	7	207	1	5
other_agaricoid	Mycena clavicularis	64.07915	27.677999	533068.087	7106010.086	1000	10.4142	10.1487	12.3438	2.399	19.5084	0.0332	1.5221	1.7021	7	2015	9	257	0	5
boletus_edulis	Boletus edulis	62.98396	27.67877	534399.825	6983983.619	131	10.8434	13.0132	14.9914	6.9954	18.1998	5.276	5.1038	4.6604	11	2021	8	240	1	5
other_agaricoid	Ampulloclitocybe clavipes	62.846577	27.682688	534760.763	6968679.73	1000	17.0659	18.626	17.8074	12.944	21.8725	2.4179	1.9051	2.1049	6	2016	8	219	0	5
other_agaricoid	Entoloma nidorosum	62.845781	27.69059	535164.053	6968595.338	1	17.5957	17.6821	18.5646	12.9285	25.0762	0.9473	2.0475	2.128	6	2024	8	234	0	5
other_agaricoid	Phlegmacium largum	60.695558	27.69166	537766.024	6729076.775	1	12.3249	12.9791	14.3543	1.6686	19.6541	0.2744	3.034	2.0132	7	2016	9	259	0	5
other_agaricoid	Lactarius musteus	65.630143	27.696253	532056.997	7278863.161	1	6.0554	6.5842	11.3102	-1.9832	14.0805	0.0938	0.1072	1.3703	7	2022	9	253	0	5
boletus_edulis	Boletus edulis	62.560724	27.696883	535827.743	6936841.282	1000	15.5098	16.6243	17.2907	11.3459	20.9721	4.7562	3.3981	3.9353	11	2021	8	233	1	5
other_agaricoid	Cortinarius comptulus	62.832445	27.701041	535712.366	6967115.329	100	8.7958	9.791	10.7477	6.103	15.7749	0.6982	1.5361	2.6531	7	2017	9	267	0	5
boletus_edulis	Boletus edulis	60.675323	27.704758	538505.355	6726830.704	1	13.3292	12.5274	14.0034	2.3093	19.2301	5.2411	3.6247	3.1667	9	2020	9	253	1	5
other_agaricoid	Clitocybula platyphylla	62.832913	27.706451	535987.381	6967170.48	100	14.5785	15.2599	14.0952	9.0556	24.3619	5.6908	3.4833	4.1008	8	2015	7	191	0	5
other_agaricoid	Cortinarius collinitus	62.90391	27.72073	536626.193	6975088.304	10	6.6128	8.975	9.9239	3.5954	9.5564	0.5908	2.0434	2.4439	9	2021	9	263	0	5
other_agaricoid	Cortinarius croceus	62.90529	27.72136	536656.484	6975242.409	122	9.9379	10.6618	13.7701	4.7338	17.8357	1.2757	2.8966	3.6217	6	2021	9	248	0	5
other_agaricoid	Lacrymaria lacrymabunda	62.89679	27.72315	536758.083	6974296.443	15	8.9796	9.6204	11.2486	3.5457	15.4237	3.6622	1.9647	3.038	9	2021	9	259	0	5
boletus_edulis	Boletus edulis	62.98405	27.72361	536672.119	6984018.422	10	13.893	15.5047	13.8077	10.0166	20.9263	5.9943	4.2298	2.7452	10	2025	9	261	1	5
boletus_edulis	Boletus edulis	62.98771	27.73094	537038.952	6984430.389	100	13.7747	15.3877	13.669	9.7341	20.8626	6.021	4.2261	2.7604	10	2025	9	261	1	5
boletus_edulis	Boletus edulis	62.98746	27.73196	537090.954	6984403.124	10	13.7747	15.3877	13.669	9.7341	20.8626	6.021	4.2261	2.7604	10	2025	9	261	1	5
boletus_edulis	Boletus edulis	62.512669	27.739121	538060.473	6931511.898	1000	15.5266	16.5747	16.9414	11.6248	21.1816	5.7941	3.9039	4.0244	11	2021	8	232	1	5
other_agaricoid	Kuehneromyces mutabilis	62.512669	27.739121	538060.473	6931511.898	1000	15.5266	16.5747	16.9414	11.6248	21.1816	5.7941	3.9039	4.0244	11	2021	8	232	0	5
boletus_edulis	Boletus edulis	62.96125	27.73917	537489.858	6981487.215	10	16.5744	15.3859	17.0479	7.9981	26.2492	1.2374	2.2901	2.931	8	2020	7	200	1	5
other_agaricoid	Lycoperdon excipuliforme	63.26495	27.74385	537335.396	7015326.176	10	6.4644	5.6916	5.2791	-1.6776	10.8769	0.4914	0.3605	1.5591	8	2024	10	300	0	5
boletus_edulis	Boletus edulis	62.91617	27.76895	539060.242	6976482.548	100	18.6244	17.86	17.8669	10.9163	27.79	1.9706	2.2921	3.1001	10	2022	8	218	1	5
boletus_edulis	Boletus edulis	62.091838	27.775578	540499.645	6884653.297	1000	15.5216	15.8745	16.1832	6.654	24.1738	2.3267	2.1586	2.0076	7	2024	9	246	1	5
other_agaricoid	Cortinarius badiovinaceus	62.091838	27.775578	540499.645	6884653.297	1000	15.5216	15.8745	16.1832	6.654	24.1738	2.3267	2.1586	2.0076	7	2024	9	246	0	5
boletus_edulis	Boletus edulis	64.52247	27.7923	538027.118	7155473.896	1	15.1604	14.6299	15.3733	6.0575	25.8111	0.4437	2.6822	4.2793	8	2020	8	225	1	5
boletus_edulis	Boletus edulis	62.16454	27.80188	541772.847	6892768.785	10	5.6454	6.9454	11.1784	-0.4569	10.9351	0.1133	0.1773	2.6526	2	2025	10	278	1	5
other_agaricoid	Phlegmacium triumphans	60.657227	27.805014	544007.481	6724878.216	1	13.6279	12.8209	14.2661	2.2574	19.5391	5.1915	3.663	3.1981	10	2020	9	253	0	5
boletus_edulis	Boletus edulis	62.30333	27.80639	541815.222	6908232.706	100	11.3926	13.4344	15.2257	7.4737	18.5399	4.8274	5.3639	4.6174	12	2021	8	239	1	5
boletus_edulis	Boletus edulis	62.30377	27.80683	541837.426	6908282.006	100	15.8934	17.143	16.6717	11.5393	22.9591	5.5811	3.4173	3.523	7	2023	7	207	1	5
boletus_edulis	Boletus edulis	62.30554	27.80883	541938.666	6908480.478	100	16.776	17.5464	17.1978	7.8501	27.0001	0.0	0.9233	2.2213	3	2022	8	226	1	5
boletus_edulis	Boletus edulis	62.478546	27.815244	542028.203	6927757.678	1000	16.6673	16.5787	16.3897	7.7539	24.4784	0.2254	0.1145	1.8451	2	2020	8	234	1	5
boletus_edulis	Boletus edulis	62.89842	27.819	541627.693	6974536.408	10	13.5944	15.6402	14.5358	10.2539	17.6913	5.6949	4.4719	2.9361	11	2025	9	262	1	5
boletus_edulis	Boletus edulis	62.94621	27.86302	543793.611	6979889.854	669	11.337	13.5861	15.4423	7.005	18.7848	5.5419	5.24	5.2076	11	2021	8	239	1	5
other_agaricoid	Coprinus comatus	62.31471	27.86843	545015.146	6909542.057	100	16.3134	15.9962	15.723	11.3946	23.2833	2.9737	2.1768	1.1981	7	2019	8	234	0	5
boletus_edulis	Boletus edulis	64.167784	27.874377	542510.019	7116002.976	1	14.2453	15.1557	15.6662	9.3869	19.3368	4.6271	3.9774	3.595	12	2021	8	233	1	5
boletus_edulis	Boletus edulis	64.140666	27.882915	542967.003	7112987.03	1	14.0838	14.9183	15.1447	8.8378	20.7638	5.2916	4.2453	3.7809	12	2021	8	232	1	5
boletus_edulis	Boletus edulis	62.88288	27.88514	545013.081	6972849.64	10	12.6647	14.6324	13.8977	7.5659	16.9434	5.8832	4.8319	2.995	12	2025	9	263	1	5
boletus_edulis	Boletus edulis	64.165882	27.887604	543156.006	7115799.941	1	14.6859	15.3194	15.4499	9.5975	20.9792	4.7106	3.7701	3.6244	11	2021	8	231	1	5
other_agaricoid	Entoloma nidorosum	64.16177	27.887925	543178.004	7115341.971	1	14.3365	15.1499	15.3987	9.0241	20.892	5.0462	4.015	3.6946	12	2021	8	232	0	5
other_agaricoid	Russula favrei	64.166597	27.88812	543179.981	7115879.962	1	5.531	7.5665	8.5872	2.0341	11.2212	2.7752	2.5862	2.0726	7	2021	9	262	0	5
boletus_edulis	Boletus edulis	64.166536	27.892191	543377.997	7115875.932	1	4.9534	6.7574	7.9993	0.1723	8.5538	0.0072	2.3391	1.5473	6	2021	9	264	1	5
other_agaricoid	Russula olivina	64.18134	27.904583	543957.017	7117533.998	1	15.2167	15.4672	15.511	9.8731	21.4964	1.6861	2.1726	2.9593	10	2021	8	230	0	5
boletus_edulis	Boletus edulis	61.13027	27.90602	548800.955	6777635.458	30	19.6172	17.0659	17.8532	10.802	26.7169	1.3975	2.1601	3.1918	5	2020	7	203	1	5
boletus_edulis	Boletus edulis	61.72086	27.90762	547971.931	6843418.932	10	12.1655	11.9327	13.9873	2.3133	19.4672	0.2876	2.2602	2.6458	7	2021	9	244	1	5
other_agaricoid	Gymnopus androsaceus	64.48681	27.92525	544465.769	7151586.597	10	16.3288	16.3162	15.6407	5.6913	26.1032	6.4021	3.6119	2.5236	9	2026	7	200	0	5
